주소,y,x
"서울특별시 마포구 양화로 56 (서교동, 동양한강트레벨)(394-25 (동양한강트레벨))",37.54975817,126.9150471
"서울특별시 성동구 마장로 262 (마장동, 중앙하이츠아파트)(819 (중앙하이츠아파트))",37.5653569,127.0393585
"서울특별시 마포구 마포대로 143 (공덕동, 마포공덕파크팰리스Ⅱ)",37.5474542,126.9530943
"서울특별시 중구 통일로 114 (의주로1가, 바비엥2)",37.56524197,126.9679327
"서울특별시 서대문구 증가로 200-8 (북가좌동, 두산위브아파트)",37.57988347,126.9171554
"서울특별시 서대문구 거북골로 154 (북가좌동, 북가좌삼호아파트) 101동~105동",37.57656261,126.9137835
"서울특별시 은평구 불광로 98-8 (불광동, 대호아파트)불광동대호아파트",37.61476323,126.9333135
"서울특별시 마포구 마포대로7길 12 (공덕동, 래미안공덕3차)",37.54719668,126.9523803
"서울특별시 마포구 마포대로20길 26 (공덕동, 삼성래미안공덕2차아파트) 101동~109동,상가동103동 지하1층",37.55158591,126.9588835
"서울특별시 마포구 마포대로20길 26 (공덕동, 삼성래미안공덕2차아파트) 101동~109동,상가동108동 지하 1층",37.55158591,126.9588835
"서울특별시 마포구 마포대로20길 26 (공덕동, 삼성래미안공덕2차아파트) 101동~109동,상가동109동 지하1층",37.55158591,126.9588835
"서울특별시 마포구 마포대로7길 12 (공덕동, 래미안공덕3차)302동",37.54719668,126.9523803
"서울특별시 중구 중림로 10 (중림동, 삼성사이버아파트)삼성사이버빌리지",37.55892666,126.9643209
"서울특별시 성동구 광나루로 130 (성수동1가, 서울숲IT캐슬)(671-6 (서울숲IT캐슬))",37.55097877,127.0447207
"서울특별시 성동구 동일로 237 (송정동, 서울숲아이파크)서울숲 아이파크(104 (서울숲아이파크))",37.55250093,127.0687021
"서울특별시 성동구 성수이로7길 27 (성수동2가, 서울숲코오롱디지탈타워)지하1층 원룸옆 벽면",37.54157394,127.0534386
서울특별시 성동구 아차산로 49지하1층 B108호옆,37.54678762,127.0500373
서울특별시 마포구 매봉산로 37 주차장,37.57605164,126.8905995
서울특별시 마포구 성암로 330,37.58472618,126.885895
서울특별시 마포구 도화길 43지하7층(571 나눔빌딩),37.54178882,126.9502543
서울특별시 성동구 행당로 15 지하1층주차장,37.55485999,127.0216494
서울특별시 성동구 독서당로46길 26 지하주차장,37.54717885,127.0223524
서울특별시 용산구 두텁바위로 25 주차장,37.54577416,126.9748246
서울특별시 중구 동호로15길 50 주차장,37.55433289,127.0082945
서울특별시 마포구 신촌로26길 10,37.55585099,126.9423726
서울특별시 성동구 용답중앙27길 8지하2층 주차장(15 중앙하이츠아파트),37.56320328,127.0550344
서울특별시 중구 을지로 281 B2주차장 08구역,37.56801422,127.0109091
서울특별시 마포구 상암산로 66지하 6층 B615 라인 ,37.57839606,126.8915221
서울특별시 마포구 월드컵북로 56길 19상암디지털드림타워 지하5층주차장,37.58234326,126.8883659
서울특별시 마포구 마포대로4길 90지하1층주차장,37.53597284,126.9464899
서울특별시 마포구 동교로3길 115지하1층 20기둥(499 한강2차대주파크빌),37.55500419,126.8983592
서울특별시 마포구 월드컵로 212 지하2층 주차장 B-03,37.56631284,126.9016157
"서울특별시 마포구 구룡길 19지하 2층, 지하3층 C동 출입문 엘리베이터 옆",37.58705086,126.8834373
"서울특별시 마포구 큰우물로 75 (도화동, 성지빌딩)지하1층(538 (성지빌딩) 지하1층)",37.5412655,126.9462948
"서울특별시 마포구 월드컵북로 402지하2층, 지하3층, 지하4층 B구역",37.58010775,126.8889823
서울특별시 마포구 방울내로7길 11 주차장,37.56031134,126.9023171
서울특별시 용산구 장문로 95,37.52630091,127.0001827
서울특별시 서대문구 통일로26길 41 주차장,37.58302235,126.9523507
서울특별시 마포구 독막로 165 주차장,37.54773473,126.9320618
서울특별시 서대문구 세무서길 106-12지하2층 15기둥(465 인왕산벽산아파트),37.59220659,126.9484283
서울특별시 서대문구 연희로 182주차장,37.57320486,126.9359959
서울특별시 용산구 서빙고로 279 지하1층 주차장,37.52047698,126.9946523
서울특별시 성동구 한림말길 24지하주차장,37.54052295,127.0137486
서울특별시 성동구 상원길 42지하주차장,37.54801194,127.0486303
서울특별시 성동구 마장로23길 10 주차장,37.56708005,127.0332143
서울특별시 성동구 고산자로2길 65(행당동)주차장,37.55619853,127.0388365
"서울특별시 성동구 살곶이길 331 지상, 지하주차장",37.55375553,127.0394847
서울특별시 성동구 왕십리로5길 3지하주차장(상원6나길 22-7),37.54640255,127.0443497
서울특별시 성동구 뚝섬로 385-19 주차장,37.53954093,127.0540233
서울특별시 중구 퇴계로26길 52 주차장,37.55892145,126.9889963
서울특별시 성동구 동일로43길 13 주차장,37.55453307,127.0695685
서울특별시 은평구 수색로 280지하주차장,37.58351873,126.8936727
"서울특별시 성동구 청계천로 540 지하 2, 3층 주차장",37.57161266,127.036048
서울특별시 은평구 증산로15길 47 주차장,37.59025708,126.9080583
서울특별시 마포구 독막로 192 주차장,37.54715926,126.9351045
서울특별시 중구 다산로 92주차장,37.55247345,127.0089948
서울특별시 마포구 매봉산로 31 주차장,37.57572697,126.8899726
서울특별시 은평구 연서로35길 37주차장,37.62364876,126.923909
서울특별시 마포구 성미산로29길 17-9 주차장,37.56450401,126.9220214
서울특별시 은평구 연서로35길 15주차장,37.62253976,126.9252161
서울특별시 마포구 숭문길 14 주차장,37.54707412,126.9456478
서울특별시 성동구 무학봉길 69 주차장,37.56108275,127.030513
서울특별시 마포구 토정로31길 31 주차장,37.54232552,126.9428348
서울특별시 용산구 새창로12길 13 주차장,37.53895578,126.9575843
서울특별시 용산구 보광로7길 17 주차장,37.52358051,127.0008872
서울특별시 용산구 신흥로 90 주차장,37.54607483,126.9855706
서울특별시 용산구 이촌로64길 15지하2층주차장,37.52035551,126.9713608
서울특별시 용산구 한강대로 95지하 8층 주차장,37.52881739,126.9666538
서울특별시 용산구 이촌로 310지하3층(래미안 첼리투스),37.51724325,126.9806257
서울특별시 용산구 한강대로 69지하8층 42기둥(420 용산푸르지오써밋),37.52704046,126.9648922
서울특별시 용산구 이촌로62길 14지하2층 1-2앞,37.52076772,126.9685555
"서울특별시 용산구 청파로 213지하1층,지하5층 주차장",37.53859693,126.9703493
서울특별시 용산구 이태원로 179지하3층 주차장(해밀톤호텔 (본관)),37.5348144,126.9937352
"서울특별시 용산구 백범로 260 (효창동)104동 지하2층 C05번기둥, 104동 지하2층 D05번기둥",37.54049594,126.9577964
서울특별시 용산구 녹사평대로 150 지하5층 C21 구역 주차장,37.53245229,126.9904788
서울특별시 용산구 백범로 329 주차장,37.5389038,126.9650122
서울특별시 서대문구 응암로 131 주차장,37.58441133,126.9140105
서울특별시 용산구 효창원로8길 3 주차장,37.53435268,126.9515469
서울특별시 은평구 증산로 221지하2층(220-1 DMC덕원아파트),37.57881297,126.9035842
서울특별시 은평구 통일로 1031-21주차장,37.63396086,126.9124114
서울특별시 은평구 은평터널로 60지하1층(416-1 DMC진흥),37.58516946,126.8996743
서울특별시 은평구 가좌로 391지하주차장,37.6004849,126.9038083
서울특별시 은평구 진흥로 136주차장,37.60773342,126.9253049
서울특별시 은평구 통일로 962 주차장,37.62890191,126.9198868
서울특별시 성동구 독서당로 424 주차장,37.55313923,127.0334024
서울특별시 마포구 백범로 212 본관B5층 B9구역,37.54242926,126.9533662
서울특별시 성동구 뚝섬로 377,37.54002085,127.0529082
서울특별시 용산구 이촌로71길 24 지하1층 주차장,37.5213567,126.9732982
서울특별시 용산구 이촌로18길 20 주차장,37.52628266,126.9546591
서울특별시 용산구 보광로 104-6 주차장,37.53250655,126.9950674
서울특별시 용산구 회나무로13길 58 지하1층 주차장,37.54190386,126.9901955
서울특별시 종로구 지봉로 81지하3층주차장 전기실옆,37.57737574,127.0150497
서울특별시 종로구 종로1길 28 주차장,37.57285164,126.9789092
서울특별시 중구 퇴계로 303-9주차장,37.56446028,127.005037
서울특별시 중구 다산로 56지하1층 주차장(366-126 남산정은스카이아파트),37.54849627,127.0076096
서울특별시 중구 다산로 36길 100주차장,37.55998237,127.0194224
서울특별시 중구 퇴계로20길 3주차장,37.5600479,126.9858184
서울특별시 중구 퇴계로26가길 6주차장,37.55908878,126.9902663
"서울특별시 중구 다산로44길 85건물 앞쪽, 뒤쪽(150-7 신당제5동주민센터)",37.5651269,127.0218661
서울특별시 중구 다산로44길 85주차장,37.5651269,127.0218661
서울특별시 중구 청구로 8길 22주차장,37.56132277,127.0137
서울특별시 중구 세종대로9길 20지하3층,37.56111946,126.9745736
